,career_DivWin,career_WCWin,career_LgWin,career_WSWin,career_team_wins,career_team_games,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,post_G,post_AB,post_R,post_H,post_2B,post_3B,post_HR,post_RBI,post_SB,post_CS,post_BB,post_SO,post_IBB,post_HBP,post_SH,post_SF,post_GIDP,fielding_G,fielding_GS,InnOuts,PO,A,E,DP,PB,fielding_WP,fielding_SB,fielding_CS,ZR,fielding_post_G,fielding_post_GS,post_InnOuts,post_PO,post_A,post_E,post_DP,post_TP,post_PB,fielding_post_SB,fielding_post_CS,inducted,seasons_played,ALCS MVP,All-MLB Team - First Team,All-MLB Team - Second Team,All-Star Game MVP,Babe Ruth Award,Baseball Magazine All-Star,Bob Feller Act of Valor Award - HOF Player,Bob Feller Act of Valor Award - MLB Player,Bob Feller Act of Valor Award - Patriot Award,Branch Rickey Award,Comeback Player of the Year,Cy Young Award,Gold Glove,Hank Aaron Award,Hutch Award,Lou Gehrig Memorial Award,MLB Players Choice Comeback Player,MLB Players Choice Man of the Year,MLB Players Choice Outstanding Pitcher,MLB Players Choice Outstanding Player,MLB Players Choice Outstanding Rookie,MLB Players Choice Player of the Year,MLB Players Curt Flood Award,Majestic Athletic Always Game Award,Most Valuable Player,NLCS MVP,Outstanding DH Award,Pitcher of the Month,Pitching Triple Crown,Platinum Glove,Player of the Month,Player of the Week,Reliever of the Month,Reliever of the Year,Reliever of the Year Award,Roberto Clemente Award,Rookie of the Month,Rookie of the Year,SIlver Slugger,Silver Slugger,TSN All-Star,TSN Comeback Player of the Year,TSN Fireman of the Year,TSN Guide MVP,TSN Major League Player of the Year,TSN Pitcher of the Year,TSN Player of the Year,TSN Reliever of the Year,TSN Rookie Pitcher of the Year,TSN Rookie Player of the Year,TSN Rookie of the Year,This Year in Baseball Best Bounceback Player,This Year in Baseball Best Breakout Player,This Year in Baseball Best Defensive Player,This Year in Baseball Best Major Leaguer,This Year in Baseball Best Major Leaguer - Postseason,This Year in Baseball Best Moment,This Year in Baseball Best Performance,This Year in Baseball Best Pitcher,This Year in Baseball Best Play - Defense,This Year in Baseball Best Play - Offense,This Year in Baseball Best Player,This Year in Baseball Best Rookie,This Year in Baseball Best Social Media Personality,This Year in Baseball Breakout Hitter of the Year,This Year in Baseball Breakout Pitcher of the Year,This Year in Baseball Breakout Player of the Year,This Year in Baseball Closer of the Year,This Year in Baseball Defensive Player of the Year,This Year in Baseball Dependable Player of the Year,This Year in Baseball Hitter of the Year,This Year in Baseball Hitting Performance of the Year,This Year in Baseball Moment of the Year,This Year in Baseball Oddity of the Year,This Year in Baseball Performance of the Year,This Year in Baseball Pitching Performance of the Year,This Year in Baseball Play of the Year,This Year in Baseball Player of the Year,This Year in Baseball Postseason MVP,This Year in Baseball Postseason Moment of the Year,This Year in Baseball Rookie of the Year,This Year in Baseball Setup Man of the Year,This Year in Baseball Starter of the Year,This Year in Baseball X-Factor Player of the Year,Triple Crown,World Series MVP,retired_five,hof_eligibility
HBP,0.0717988358051723,0.05674834077763163,0.0951968742597227,0.039782571982748406,0.21551978455363172,0.20999325577061115,0.6482661417175348,,0.6710809870514272,0.6805358077066905,0.6678155260990827,0.6727354364040234,0.4855953661727112,0.5386558105149044,0.6566362315231536,0.48942874551120774,0.40349549684039504,0.61524619680404,0.5853379124189857,0.3800679177615465,1.0,0.2553092014870139,0.4739578320527475,0.4613834326377366,,0.3507704411922352,0.4464272376703345,0.4312783714364995,0.44014457293838705,0.40999140815532154,0.2297130227475971,0.3690085997268513,0.4108368796649611,0.2611490409592231,0.2959426748273159,0.39898428707237266,0.4092191964771965,0.2540673141377066,0.459849568057299,0.14714721477807105,0.2830189413762694,0.32580044661542007,0.6325919959144065,0.4969072260257382,0.5825445557124723,0.49438883710716447,0.3206469366614195,0.37520107081246645,0.3835163659348468,0.07136197243133718,0.02029845711670835,0.1401343256137439,0.12098816931103511,0.016087572240821583,0.31853569043453345,0.40300399777488854,0.4045689863385191,0.33063820137325206,0.2607578239507564,0.32247013408691955,0.2925239797733143,0.015019035191405029,0.07522340025538102,,,0.19803825514065548,0.27690316959814354,0.03731020474544969,,,0.10994699188651913,0.05779168734779302,0.08029834487636202,0.03755984995872795,0.005529145510888154,-0.00018401782642622766,0.05878333920329005,0.04591085513752239,-0.07343598332691346,0.18187003166805157,0.17774873848296788,0.08308111715471943,0.06951945398227993,0.08830912335306189,0.05734695969995338,-0.04831988272865678,0.15617755136216507,0.06329392465388112,0.12938242611487474,0.02741907105075097,,0.1785582257588032,0.026371779268724298,0.09717176638068502,-0.12326324632731817,-0.043323313975515795,0.04425567561031128,0.2751494020731404,0.28995787902673736,-0.04911933524339023,,-0.06659266350104841,0.1366483908134809,0.041213640977548004,0.09689609082633097,,0.31008504766877193,0.2369259259134632,0.09157458067314081,-0.07315270437327077,0.006499494247543645,0.1154510461730443,-0.08898696567745151,0.1391563247375011,-0.0437279069350105,-0.08654615312541815,0.13485836317988784,0.07479430038209746,0.06004346143652072,,,,,,,,,0.03431521786788318,0.009756439916001901,,,0.0232052945086987,-0.01187867399398876,0.000400714981951882,-0.02410514450257177,0.05745730311495764,0.01969689765843004,0.09158610024841231,,0.12262950630789811,0.028269569458165337,0.06094487202292174,-0.017215023838853684,0.051355704196223415,,0.015890613970096282,0.05835368181163492,0.009284219946617246,-0.02788570289478799,-0.029835145268122403,0.033145752251126974,0.0677127974481827,0.059983519313124296,,
SH,-0.19902927349121866,-0.15825161925818582,0.19430251112514443,0.124396098218422,0.19784178087177093,0.1909712280474299,0.3697989755624488,,0.4019577457898398,0.35976340940963364,0.40220622574244713,0.3209940378737135,0.5595725040101546,-0.07183450871520355,0.2603220531870181,0.4144966824952553,0.2926155370987557,0.28810270538937816,0.0573302319578861,-0.1406087785719358,0.2553092014870139,1.0,-0.11936124336255004,-0.06757657232680524,,0.03190390310953369,0.10216140586178032,0.06414515556028016,0.09706796820038273,0.07237262513117416,0.15302794952961554,-0.07416160352781972,0.020555077580628682,0.13211874262733822,0.25341609012487987,0.033846290119063364,0.006027332956064296,-0.04316365862512612,0.03850476258232718,0.38013227700598157,0.04486769459213079,0.012054398560785396,0.4171848957313667,0.01128352797513039,0.03574166087786134,0.23728078651886866,0.45353542198585856,0.3975643914562955,0.32277685317667404,-0.03532836536969947,-0.03836143111302296,-0.031206435767324212,-0.005425317233661543,-0.03138600133448658,0.06695538259708979,0.1370051737369136,0.13062931318161625,0.04517104715782816,0.2315268504234535,0.24967314028398943,0.14502692935716427,0.0944433026872185,-0.0015943603875918984,,,0.21952424405037121,0.2750341640658399,-0.01741930361724118,,,-0.021080268259494134,0.007570436219499279,0.34877028415048694,0.005607194055327886,-0.01733118141054288,0.00038859752063396716,0.025350604937487763,-0.042177405140965234,0.028944588779782798,0.04063753511296725,-0.030504720372110567,-0.012703981051533577,0.0322734554248149,-0.0501537140613407,-0.013578764117683773,0.017366796943251706,-0.042494773114441005,-0.032048551314829005,-0.030843617612916308,0.021519335905593715,,0.04771536868557787,0.012480780786866059,-0.03613959695329087,0.0072461350857835165,0.015078686492883138,-0.009724811637063327,-0.09352192767726243,-0.1287799027500417,-0.051263391898347256,,-0.06615653341939054,0.001980574146484843,-0.03850143133772769,-0.023611912076706043,,-0.0702519656519585,0.047035881568302934,-0.04653651481216119,-0.06634712691395861,0.04457798416958383,-0.01517023074991747,0.03932769628435813,-0.026935698436226535,-0.040083951106889816,-0.017745961331108256,-0.03563647287472132,-0.013996460802182488,-0.014444402577321986,,,,,,,,,-0.006690788889754144,-0.01377017530014218,,,-0.013433061661552266,-0.0029825388652650916,-0.012084607107192636,-0.018371356289234027,-0.010858806793387901,0.002411279352173418,-0.012593169806071237,,0.018071968070417905,-0.013764587598176165,-0.006071603275203716,0.013662245919120209,-0.011770981255362904,,-0.01022941632858827,-0.012744336333897013,-0.015073907088334247,-0.029451806529953474,-0.003454751483945135,-0.005342334335394469,0.05342204014700009,0.001092764852929206,,
SF,0.3441067254477937,0.13041988366683846,-0.01725357486183507,0.02516402653391934,0.32942985505443817,0.3354698577760174,0.695129635339266,,0.6697829252123897,0.6067052860200954,0.6432799380552976,0.6866476215349316,0.172767749216243,0.7746549044252067,0.6787067274261062,0.25526738413638606,0.5592518675546082,0.6417595300957168,0.8033931493467562,0.8084478014988704,0.4739578320527475,-0.11936124336255004,1.0,0.8706056305490488,,0.5026798114456859,0.5758380319267883,0.5309627229511638,0.5691647904160697,0.5384205869981042,0.22877670141959375,0.525237064916162,0.5590098688172104,0.2579235162695444,0.2829895543967356,0.5260921684764398,0.5412867157022769,0.42737836936003293,0.3735938515153502,0.10632722261323338,0.43962793708045067,0.4914752674743689,0.6311873543423386,0.9093318767336362,0.8037376622873333,0.44841277950668385,0.2673343938179467,0.06542505753770268,0.41581540814663204,-0.015756473699178198,0.07066492007943628,0.1053526642052649,0.07212924713608924,0.06695556769074845,0.46968747782702225,0.5405745866669417,0.5437653386891426,0.434158276191057,0.32180411255433516,0.3348728616453228,0.3752181197499051,-0.011460018248593664,0.08166593555927062,,,0.11976147729974597,0.3227728893326545,0.10896869242175614,,,0.24765204777985708,0.09430162933645252,-0.12856908663951527,0.09334635025107223,0.010901721940856597,0.010239092020275517,0.08751281709638924,0.041305505353883595,-0.06184730055520447,0.40165776771886147,0.1583863815650687,0.15043861009342863,0.20703784325922941,0.10428959082351229,0.09601389592707198,-0.04497781382060628,0.18013947382454068,0.0892277949167166,0.1203395854012367,0.07077953631886813,,0.2323690818453198,0.08684821438614897,0.18101191983543743,-0.10956358425890171,-0.04815929245944189,0.06304026034119062,0.48361534186352423,0.575765674961839,-0.04473618900331833,,-0.06106939468706632,0.22376501419943923,0.04204773814726959,0.2073171130534807,,0.4843958208574331,0.43030685548947684,0.1451619415787448,-0.06752645753270632,-0.04566664824320512,0.19055966284975662,-0.07427203530555496,0.2939352107372773,-0.04024019778311245,-0.07705054020400104,0.2563698390141252,0.0957184470904015,0.032661505964773734,,,,,,,,,0.030491594937886776,0.055083919909271785,,,0.013855610398420332,-0.011460018248593652,0.018195432452194158,-0.022358742173232825,0.08795958820240486,0.023258558181596944,0.09814813754804587,,0.04314092156062674,0.0640542822068972,0.03632863706502759,-0.014674748129334326,0.05682420027174047,,0.029018492523644385,0.04982559450997665,0.024829142736614806,-0.02531705036771727,-0.027205675379568924,0.004452662615243692,0.006561247303523409,0.12059141217561385,,
GIDP,0.2429990684585135,0.08189390886726125,0.013192346616932324,0.042153272866288075,0.3219545432888204,0.32713730563326054,0.7290521260915044,,0.7141214948745926,0.6314530389837693,0.6926736153784231,0.7252258648095925,0.21012409696531537,0.7646644431625109,0.7142518294944041,0.1871261639628164,0.508403959379721,0.6605074471472095,0.7723677137436045,0.7277024866216679,0.4613834326377366,-0.06757657232680524,0.8706056305490488,1.0,,0.4583402654078977,0.5468076606300847,0.4894936028382054,0.5456529189266524,0.5101308539330551,0.20780265656605018,0.4780389466388481,0.5217818699276467,0.1969152820770675,0.24939921946930182,0.4778262537184116,0.49745818244379736,0.3951436880370358,0.33771320629852836,0.10731682785551833,0.3816937180610901,0.5044885056789664,0.672749217290303,0.8217769940967641,0.7052277128493469,0.498826760622593,0.3170135813836569,0.09696889823942495,0.47115134627120436,0.008611241907444405,0.0890006899186376,0.12507786667228535,0.08706535859507056,0.08623457101409716,0.43275874130323294,0.5156462825730229,0.5181252128706587,0.4424901852834791,0.31738086400705057,0.3297179112183902,0.37895279911635976,-0.01349817114488132,0.11206537855346928,,,0.16306255504722905,0.31154773545925984,0.08711648575824799,,,0.23225669988700762,0.09143350635872674,-0.03708110566733671,0.09821669772028314,0.006444097531750456,0.006898889512626064,0.0772634985501878,0.023568353000222957,-0.07270818849210448,0.370061550760828,0.14187164888131581,0.12252779392703647,0.19969004451462632,0.07115721123496484,0.07735733286617756,-0.04931941838497367,0.1385269277407748,0.07562930439232335,0.08501979631051446,0.05971795086183881,,0.24860343606493443,0.08091885606607563,0.1683438725343033,-0.12622771962918644,-0.053583973410806174,0.06340426025301839,0.3991825210087753,0.46705198599874964,-0.05289588597755624,,-0.0714385191589006,0.20030365824439406,0.027381357715233957,0.18587159876899972,,0.43583251215792174,0.4527682332474439,0.10479179473828504,-0.07825425981001563,0.03740836099713307,0.18870489694936526,-0.08583126262223892,0.3014690985940151,-0.046756919270050365,-0.08837849352866702,0.20708308389415758,0.1110376695932051,0.030052309718445344,,,,,,,,,0.03335994117641943,0.05155191419527755,,,0.017648691751042226,-0.012119991370725438,0.012135972654418582,-0.025618594856751928,0.07390758501418065,0.011860336699587415,0.10421634363037689,,0.06659371780722745,0.04287783991961496,0.04168606587122757,-0.017727618397022003,0.06174843103664206,,0.03646745874100823,0.030260666582530266,0.02386919745358273,-0.029954207156332836,-0.030498292361430562,0.015719240067223958,0.040408608812925365,0.09920049220158161,,
G_old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_G,0.6026276032656201,0.3679933206069845,0.4778462665335651,0.41769938126790285,0.42949124988076137,0.3313607275148015,0.49250057363813204,,0.43815114693518276,0.44848060969681225,0.4369342959810144,0.4708384595513696,0.19253129721226103,0.48302534387599383,0.4564780875173755,0.26847976204990365,0.3667890145976091,0.45099733635467315,0.5038004687467761,0.4229052013399296,0.3507704411922352,0.03190390310953369,0.5026798114456859,0.4583402654078977,,1.0,0.9212583623247268,0.8683310355778434,0.8952926413230186,0.8200285594544684,0.4771180971756915,0.7388924870901679,0.8484276215789692,0.5038877774090148,0.5233535819124492,0.8295395047226425,0.8636847637908427,0.5840284705977893,0.5820372930341501,0.40728791290091015,0.6054534555609797,0.7285823390928402,0.47440681340765756,0.4995088354259682,0.44893143037939015,0.2831961078289011,0.20307618229254118,0.07703265334759124,0.2613877062733945,-0.0005846722808534976,-0.005790731662782126,0.054066212237611426,0.03118133530851835,-0.008127523349597564,0.9615137417344645,0.9010037378318035,0.9145488285868429,0.6700248573911323,0.5814547648842318,0.5999366777895319,0.5758787785619771,-0.003385023701486718,0.2095824450740049,,,0.1861322182782686,0.3553475127880201,0.20347653192886486,,,0.1987853427446884,0.19688710282914898,0.05974836044929457,0.06988158633939934,0.02777717024476306,0.01580123712037866,0.07936027948464063,0.08753685380098716,0.039100870749848866,0.28471991399513885,0.22474129324834283,0.0976807864343628,0.16917257747474335,0.10073040697684517,0.15814367843209423,0.04349376333251663,0.16485689370142828,0.12392994992325018,0.12219555401046076,0.03161665529340772,,0.22087666121390148,0.14565856166141405,0.13611110828341408,0.03666685009086854,-0.004537190003577537,0.023475741449124732,0.32027326577385096,0.4221895753862252,0.03625354451940953,,0.07325960326004763,0.18545503887176168,0.048937347385414755,0.15429904967909439,,0.3671419660595283,0.35770811916040657,0.11500508687248287,0.023476364186968874,0.04078913256759781,0.13014063298906858,0.020378834221334467,0.12283202275546536,0.09557782909107901,-0.017003164578398084,0.18677936301343612,0.011869631316396708,0.04394108632578125,,,,,,,,,0.013243069010796605,0.09638353257221338,,,0.0030103965724684223,-0.009780443975441845,-0.0008268555919046619,0.1201232950778719,0.11003854306605994,0.01196398495600559,0.17485322537866438,,0.18159007727598558,0.03603709863348072,0.1270490336997057,0.001544227477839412,0.13667677176979043,,0.10198547086201983,0.12168430127918023,0.02777768122983894,0.024478828976316258,0.0026762815758861695,0.05545284281890053,0.03829506913348988,0.2334277799847689,,
post_AB,0.42270231270924724,0.23551429215103598,0.40500618944076927,0.34812402278895527,0.3459195857027918,0.2637614046036967,0.5821580144946009,,0.5827709589923735,0.586928533087371,0.5790988275590628,0.605152755616359,0.30970009412722416,0.569137585896346,0.5848447790955725,0.3622872902237137,0.4499675971631744,0.5670445378296963,0.6053413600364872,0.4813117544953378,0.4464272376703345,0.10216140586178032,0.5758380319267883,0.5468076606300847,,0.9212583623247268,1.0,0.9490936021227189,0.9811950423036302,0.8960955753094085,0.5384658306257591,0.7954421653879943,0.9187920149750297,0.572411096822935,0.5801879765295925,0.885917201693828,0.9103937827345103,0.6144828364522824,0.6196310633152363,0.39829455065755676,0.6435879786497315,0.781839827176349,0.5638515085005833,0.5731531899925962,0.5398819243785122,0.37458899001843765,0.2855004927655914,0.17577220521451323,0.34342062011203517,0.0274372363830973,0.008336834483490131,0.07448350469079683,0.05255697935730068,0.005893430530331084,0.8827289966407199,0.9530403560026286,0.9585444391721953,0.7120459443519656,0.6185551612236856,0.6407760103121303,0.6279914210185001,0.00012290363048640448,0.2077514081121735,,,0.2134589116627188,0.31886581845008255,0.16212835474620815,,,0.2088724524544868,0.16724642160936384,0.09207398535130568,0.07226203453787318,0.0273112301613435,0.013879022300453077,0.0752335629551241,0.03903298392029123,-0.023725060094845127,0.31825772797649504,0.2459437602314957,0.09920835149458651,0.17830175538878892,0.07425597042731988,0.13107172330840933,-0.010860577306719759,0.17123870604937466,0.1386336872095372,0.12409862729009108,0.03447056349363006,,0.2507588036010379,0.12995378412534508,0.14590039804882007,-0.060634354134404114,-0.01692508390045645,0.030893169076464732,0.3592110874037547,0.43062210562823006,-0.03633203276874583,,-0.04659883291838711,0.1980677704357091,0.04467060609805302,0.17768563249848604,,0.413906441805226,0.3973146114611863,0.10495123797180898,-0.05372076658266643,0.054915915939672585,0.14259693404426693,-0.03263932503438191,0.1527555809561257,-0.02815426597269331,-0.05659282259152856,0.2129952391012425,0.02510424293651532,0.05007933458983983,,,,,,,,,0.017499053529391722,0.10075977179498063,,,0.002294922367849551,-0.009289177564754064,0.0030189286136372627,-0.012877385451430303,0.12083666170286066,0.018947066020967337,0.19468816667105826,,0.21808628203935754,0.043737726012229854,0.13962094169822903,-0.005458450978042339,0.1540423513688278,,0.09303784809655416,0.11933257892050325,0.03175432175307563,-0.020783662911369457,-0.011826337737930159,0.04609730023800709,0.05225669002316563,0.21321989956341597,,
post_R,0.37560013936033443,0.2366485067918321,0.3717455321413306,0.33114427932796914,0.3157945002567638,0.23976633987322105,0.5423748634129169,,0.5430685629632819,0.5748574949506973,0.5448555425815367,0.5708456667485358,0.30409010553290766,0.5625840104260097,0.5610153781169538,0.3764810480065723,0.42911833422725076,0.5624043554440323,0.5694503883267407,0.4607226873911856,0.4312783714364995,0.06414515556028016,0.5309627229511638,0.4894936028382054,,0.8683310355778434,0.9490936021227189,1.0,0.9571805902772625,0.8766979622942209,0.5493786119695099,0.8451892601841898,0.9154264185320612,0.6143054109520374,0.5604372926002557,0.904383539484871,0.8640268892979838,0.6166668409802041,0.6124777754195081,0.32266777166116095,0.6133904182325548,0.7261844932405516,0.5217419988575623,0.5213375502481367,0.5049254725350062,0.3361422346341278,0.23648756905562743,0.16789376555010635,0.29530086903509567,0.016309376627536152,0.0030532031928036563,0.04367515092030438,0.02689483690084765,0.0027276314921071613,0.8253830926959719,0.8912172954850945,0.8984855914157474,0.6477685970228952,0.5429331240918968,0.583291819067563,0.5611098776769663,-0.00022337791226903402,0.17673280373582567,,,0.22515207780695717,0.2970102914696368,0.17398554580107584,,,0.18746005035521385,0.16484186864170733,0.09365665034852946,0.08137165026885873,0.017481575011972582,0.014876066420097615,0.07254416146718325,0.04929540314511269,-0.03548273544207882,0.2957074023043196,0.2937761788445985,0.10309804670965841,0.17545244728188295,0.07228315121053235,0.1231481423949756,-0.021572133050093693,0.200367188314664,0.16660361220013184,0.1503219597793521,0.023471225275809377,,0.27545572767735454,0.11540301473716179,0.15211763314789714,-0.06607546334397543,-0.02523918614176812,0.032492084807858555,0.3671997492808911,0.4290542057046046,-0.030675560912623363,,-0.04113164376388006,0.19592516121945067,0.04078038856031051,0.17327452147836075,,0.4182714656248297,0.3904611038770463,0.10906117044386865,-0.046394898939072664,0.06934896708451468,0.16055728997698057,-0.04598129207633246,0.16106244248260118,-0.026003712569489183,-0.05205502983166276,0.2156504475054562,0.02276741232666389,0.024942362641675233,,,,,,,,,0.022425788586280825,0.12057217674666386,,,-0.0027399519676634507,-0.007773100078452334,0.004809770198519855,-0.013624400961144631,0.1173095887649686,0.017392640475492,0.22408186107922629,,0.25921382798933096,0.04129777839805095,0.1557321058336798,-0.01099446709357617,0.16142261090283785,,0.09844277250000587,0.11555610344232017,0.022212373614012484,-0.01739158183603627,-0.018026219404958427,0.045074955084830844,0.07586508691691021,0.21345176342749936,,
post_H,0.3999811291583841,0.2270305133263323,0.3847283074307258,0.33594282515691204,0.34240967677293144,0.2645525048213631,0.583206654546758,,0.5842767681915921,0.5930151631034666,0.5862641260638166,0.610622466303758,0.3223342772967835,0.563425454496071,0.5886272816183856,0.368229846141687,0.44978230271225406,0.5650026735440756,0.5852026277218025,0.4802848396457425,0.44014457293838705,0.09706796820038273,0.5691647904160697,0.5456529189266524,,0.8952926413230186,0.9811950423036302,0.9571805902772625,1.0,0.9112209602441512,0.55176529650575,0.8064278334581048,0.9272590179649915,0.5778336669991847,0.5906769806132418,0.8709184847370629,0.8694727196608918,0.6135552779809129,0.5961334249203272,0.37178071787309425,0.6361874972124273,0.7699186407631328,0.5626674431600928,0.5599683749044961,0.5306270766180048,0.3743297785869778,0.27511838054958654,0.17606259345185066,0.3381255688241213,0.024326168502785985,0.0042074587846703815,0.06619520064268004,0.04666074976385258,0.002710764664645669,0.8560117711930078,0.9266135066187219,0.9336380120871374,0.6898560483433912,0.5977434817094378,0.6235915252462045,0.6129319858764021,-0.0031643805341588,0.19874759530257174,,,0.2290521088883472,0.3204179899967135,0.1705368601133382,,,0.21865169834350467,0.17361108995600097,0.10213979545762267,0.07836867168710933,0.012857503862234795,0.0036437581407996206,0.07449832830386421,0.04491045102630155,-0.04007698604536481,0.31752455654479084,0.2580269915723985,0.11205773064148508,0.19398211820371733,0.07080626224518786,0.11735136951594079,-0.023039686676729485,0.17048893328438644,0.15099575439953314,0.12286339532426356,0.02159429321073965,,0.25825725556901774,0.139253948733824,0.15793281177720303,-0.07395445623709927,-0.027508816394862485,0.03087631284063321,0.35820438789277326,0.42752084110740773,-0.03382827083151833,,-0.04448916126660594,0.21295751431421114,0.04707286825732229,0.17675040718843152,,0.4164947263923242,0.40262719539848557,0.09675755687124526,-0.05098388339444887,0.07018069209726377,0.14051044057959983,-0.05057932758009368,0.16184249685345206,-0.02723948725425218,-0.05706013554560852,0.21502639513819488,0.01555047530235655,0.033599568310616626,,,,,,,,,0.015898407755724715,0.11121234920514221,,,0.0009205026708162513,-0.008610891474125517,0.010451896815758015,-0.013351580121807694,0.12428448044712309,0.02815305737064991,0.21238490721128966,,0.2502263211549869,0.05034275442962432,0.1502317485543001,-0.008327619566604593,0.15363213622029828,,0.102250355917999,0.11782204625414257,0.024999890064264993,-0.01926606144807267,-0.014988792772047534,0.04449259019055005,0.05972553427552046,0.22277498877862034,,
post_2B,0.3783652448173678,0.24460359935047685,0.3141855671780699,0.28104240968933,0.30737804932908225,0.24121591046440077,0.5290083458981988,,0.5298601773208556,0.5381480468227247,0.5310658337321361,0.57355606607599,0.2766325699870076,0.528798081694712,0.5407056441432961,0.3271975943622802,0.4032874400137881,0.5207724369359882,0.5536916268085238,0.44791127765832106,0.40999140815532154,0.07237262513117416,0.5384205869981042,0.5101308539330551,,0.8200285594544684,0.8960955753094085,0.8766979622942209,0.9112209602441512,1.0,0.4459904996326572,0.7307304667264606,0.8620165983531424,0.48779601175548765,0.5195565379834829,0.8117519301447615,0.8216444270044445,0.5843878415243524,0.5674792540209967,0.3108513049566184,0.623505990088708,0.7249169279376707,0.5078339798915906,0.5237420219920409,0.488557275652109,0.324300447203593,0.24765842335116098,0.1414395341362897,0.2956376389234015,0.014509557233041996,-0.003553505801123696,0.0663085285308068,0.045240274456140775,-0.005909395625613236,0.7848330398886145,0.8481992778753156,0.8550099198494863,0.6252496302676469,0.5319991127396014,0.5544721053748399,0.5307234042133231,-0.007813337397200812,0.18930733359657104,,,0.1823176534332555,0.2824205817420494,0.15319567576349302,,,0.18861995807482373,0.15936047239450127,0.07292059433159019,0.07041302564071081,0.03342887286839244,0.006163367724977167,0.06069702640149579,0.042091894770388265,-0.035038450542895345,0.29391666883067713,0.2612328547210699,0.08461573163144555,0.1477423632728761,0.06744351274265366,0.09722406054892244,-0.018984239469348352,0.17740964619373178,0.14674164541259885,0.12790151396920957,0.005340778393984269,,0.2410250089469657,0.12590343100591694,0.18538823993925865,-0.0630209893629537,-0.031524816763740186,0.03411677796933317,0.34273370869686964,0.41024057635424094,-0.030834352425632518,,-0.04139268106378705,0.20974754257217182,0.058368323272667166,0.15763017448096855,,0.40722113869031995,0.3703739697443142,0.08996745051588675,-0.046635061334780105,0.06144133669897662,0.14593545081871118,-0.04679188800524831,0.1544052912513793,-0.02625628066042307,-0.053083317419406216,0.18583075867625726,0.02621669089409509,0.027128425408244103,,,,,,,,,0.02014007284715508,0.14593041894675682,,,-0.000824984836111805,-0.007813337397200817,0.006163367724977183,-0.0138260124992419,0.1549417401191353,0.020140072847155115,0.22614345196056299,,0.21161037512222697,0.04804603611022863,0.14358869645312264,-0.011051379763225209,0.13279208478450422,,0.14386427989656986,0.11942650601222118,0.029810988007423142,-0.01748160906002858,-0.013442774512838934,0.05508183565259998,0.034612985068409124,0.21847243838168615,,
post_3B,0.1469352503680213,0.05048053176972099,0.2989470101558351,0.23516100573927964,0.17396917974009965,0.1206211678219855,0.3528683477746639,,0.3651991432145849,0.38688167642484944,0.3726453629195923,0.3607106695222498,0.3578291006321214,0.23289658294984308,0.33447385855704453,0.3680884726751301,0.31617949051582483,0.32844565847396484,0.2761256454258803,0.19180312736778923,0.2297130227475971,0.15302794952961554,0.22877670141959375,0.20780265656605018,,0.4771180971756915,0.5384658306257591,0.5493786119695099,0.55176529650575,0.4459904996326572,1.0,0.3574692200382461,0.48374815957581924,0.509727744401269,0.4334387802701168,0.44075540927185886,0.42354893075676786,0.28252456980026014,0.25386604352003694,0.2512669245664101,0.27006814668398327,0.319263776709207,0.3528131676591005,0.2517634974166578,0.2954294878961078,0.214394476989229,0.19477399733821718,0.22171208363071923,0.19602731235547202,0.02325199111954501,0.009912934326212033,-0.0065627769282910605,-0.009140988286846247,0.014736073783130473,0.4252846880405431,0.4726522409605643,0.47397562746353744,0.3003619345813254,0.35711763325941287,0.38017676032471037,0.32442190821923905,-0.005339773057046233,0.05859020909692792,,,0.1707096215790386,0.18185191666016373,0.10753830145310114,,,0.10127742232719238,0.08312884387186949,0.14401580361514468,0.065835378406078,-0.007552708516593359,0.027323628494830773,0.0593127506231795,0.02238128903509179,-0.030792821484922534,0.17143325784628266,0.09458243178865425,0.08157816548416694,0.1425919052308266,0.02654025098848116,0.07816353143372962,-0.022269148813317246,0.04743252776935411,0.08592055530655884,0.04105842178914678,0.054671778981916316,,0.1596719284131363,0.05327182704084293,0.08099692820017321,-0.05240830197155708,-0.019803522452119963,-0.005339773057046229,0.14120846159386383,0.14067775975964342,-0.021072742151497032,,-0.028671236082181025,0.1130346249059348,0.02118481182958326,0.06290768395005389,,0.14715812837245096,0.18287136966686407,0.05343087751671346,-0.031871226259648236,0.07162619852512547,0.06597093290124459,-0.0387847707092113,0.10585800032045546,-0.01888225927631308,-0.039553764858241115,0.12425101345426473,-0.0114062113161818,-0.00533977305704623,,,,,,,,,-0.005339773057046227,0.059987030046707635,,,-0.005339773057046232,-0.005339773057046232,0.02732362849483077,-0.010491587767105704,0.017492672820188595,-0.005339773057046233,0.08286237337335493,,0.13970236099329678,0.03528637102424495,0.05363427028402127,-0.007552708516593366,0.13657330219132874,,0.06620393134585165,0.04764306358804659,0.05467177898191632,-0.011947241019695192,-0.013089505879845137,0.027323628494830735,0.09792886727366809,0.0846033005664319,,
